question_id,question,chunk_id,title,primary_category,abstract_preview,relevance
28,How do central bank communications affect financial market volatility?,2510.16503v1_c0,Sentiment and Volatility in Financial Markets: A Review of BERT and GARCH Applications during Geopolitical Crises,q-fin.ST,Title: Sentiment and Volatility in Financial Markets: A Review of BERT and GARCH Applications during Geopolitical Crises  Abstract: Artificial intelligence techniques have increasingly been applied to understand the complex relationship between public sentiment and financial market behaviour. This s,0
28,How do central bank communications affect financial market volatility?,2510.21156v2_c0,Portfolio selection with exogenous and endogenous transaction costs under a two-factor stochastic volatility model,q-fin.MF,"Title: Portfolio selection with exogenous and endogenous transaction costs under a two-factor stochastic volatility model  Abstract: In this paper, we investigate a portfolio selection problem with transaction costs under a two-factor stochastic volatility structure, where volatility follows a mean-",0
28,How do central bank communications affect financial market volatility?,2511.13384v4_c0,CBDC Stress Test in a Dual-Currency Setting,q-fin.GN,"Title: CBDC Stress Test in a Dual-Currency Setting  Abstract: This study explores the potential impact of introducing a Central Bank Digital Currency (CBDC) on financial stability in an emerging dual-currency economy (Romania), where the domestic currency (RON) coexists with the euro. It develops an",0
28,How do central bank communications affect financial market volatility?,2512.17929v2_c0,Reinforcement Learning for Monetary Policy Under Macroeconomic Uncertainty: Analyzing Tabular and Function Approximation Methods,q-fin.ST,Title: Reinforcement Learning for Monetary Policy Under Macroeconomic Uncertainty: Analyzing Tabular and Function Approximation Methods  Abstract: We study how a central bank should dynamically set short-term nominal interest rates to stabilize inflation and unemployment when macroeconomic relations,1
28,How do central bank communications affect financial market volatility?,2601.01783v1_c0,"Dynamic Risk in the U.S. Banking System: An Analysis of Sentiment, Policy Shocks, and Spillover Effects",econ.EM,"Title: Dynamic Risk in the U.S. Banking System: An Analysis of Sentiment, Policy Shocks, and Spillover Effects  Abstract: The 2023 U.S. banking crisis propagated not through direct financial linkages but through a high-frequency, information-based contagion channel. This paper moves beyond explorati",1
28,How do central bank communications affect financial market volatility?,2602.15177v1_c0,Optimal investment under capital gains taxes,q-fin.MF,Title: Optimal investment under capital gains taxes  Abstract: We generalize classical results on the existence of optimal portfolios in discrete time frictionless market models to models with capital gains taxes. We consider the realistic but mathematically challenging rule that losses do not trigg,0
28,How do central bank communications affect financial market volatility?,2604.01431v1_c0,Do Prediction Markets Forecast Cryptocurrency Volatility? Evidence from Kalshi Macro Contracts,q-fin.ST,"Title: Do Prediction Markets Forecast Cryptocurrency Volatility? Evidence from Kalshi Macro Contracts  Abstract: Daily probability changes in Kalshi macro prediction markets forecast cryptocurrency realized volatility through two distinct channels. The monetary policy channel, measured by Fed rate r",1
29,What is the relationship between macroeconomic factors and asset returns?,2505.09620v1_c0,"The impact of economic policies on housing prices. Approximations and predictions in the UK, the US, France, and Switzerland from the 1980s to today",q-fin.ST,"Title: The impact of economic policies on housing prices. Approximations and predictions in the UK, the US, France, and Switzerland from the 1980s to today  Abstract: I show that house prices can be modeled using machine learning (kNN and tree-bagging) and a small dataset composed of macro-economic ",1
29,What is the relationship between macroeconomic factors and asset returns?,2505.16336v1_c0,The Role of Intangible Investment in Predicting Stock Returns: Six Decades of Evidence,q-fin.PR,"Title: The Role of Intangible Investment in Predicting Stock Returns: Six Decades of Evidence

Abstr",0
29,What is the relationship between macroeconomic factors and asset returns?,2506.03287v3_c0,The Surprising Irrelevance of Total-Value-Locked on Cryptocurrency Returns,q-fin.PR,Title: The Surprising Irrelevance of Total-Value-Locked on Cryptocurrency Returns  Abstract: A common assumption in cryptocurrency markets is a positive relationship between total-value-locked (TVL) and cryptocurrency returns. To test this hypothesis we examine whether the returns of TVL-sorted port,0
29,What is the relationship between macroeconomic factors and asset returns?,2508.01138v1_c0,Two Stochastic Control Methods for Mean-Variance Portfolio Selection of Jump Diffusions and Their Relationship,q-fin.PM,Title: Two Stochastic Control Methods for Mean-Variance Portfolio Selection of Jump Diffusions and Their Relationship  Abstract: This paper is concerned with the maximum principle and dynamic programming principle for mean-variance portfolio selection of jump diffusions and their relationship. First,0
29,What is the relationship between macroeconomic factors and asset returns?,2508.02691v3_c0,Statistical modeling of SOFR term structure,q-fin.ST,Title: Statistical modeling of SOFR term structure  Abstract: SOFR derivatives market remains illiquid and incomplete so it is not amenable to classical risk-neutral term structure models which are based on the assumption of perfect liquidity and completeness. This paper develops a statistical SOFR ,0
29,What is the relationship between macroeconomic factors and asset returns?,2509.05760v3_c0,Rethinking Beta: A Causal Take on CAPM,econ.TH,"Title: Rethinking Beta: A Causal Take on CAPM  Abstract: The CAPM regression is typically interpreted as if the market return contemporaneously \emph{causes} individual returns, motivating beta-neutral portfolios and factor attribution. For realized equity returns, however, this interpretation is in",1
29,What is the relationship between macroeconomic factors and asset returns?,2509.21904v2_c0,A General CoVaR Based on Entropy Pooling,stat.ME,"Title: A General CoVaR Based on Entropy Pooling  Abstract: We propose a general CoVaR framework that extends the traditional CoVaR by incorporating diverse expert views and information, such as asset moment characteristics, quantile insights, and perspectives on the relative loss distribution betwee",0
29,What is the relationship between macroeconomic factors and asset returns?,2510.16503v1_c0,Sentiment and Volatility in Financial Markets: A Review of BERT and GARCH Applications during Geopolitical Crises,q-fin.ST,Title: Sentiment and Volatility in Financial Markets: A Review of BERT and GARCH Applications during Geopolitical Crises  Abstract: Artificial intelligence techniques have increasingly been applied to understand the complex relationship between public sentiment and financial market behaviour. This s,0
29,What is the relationship between macroeconomic factors and asset returns?,2602.20856v1_c0,Stochastic Discount Factors with Cross-Asset Spillovers,q-fin.CP,"Title: Stochastic Discount Factors with Cross-Asset Spillovers  Abstract: This paper develops a unified framework that links firm-level predictive signals, cross-asset spillovers, and the stochastic discount factor (SDF). Signals and spillovers are jointly estimated by maximizing the Sharpe ratio, y",1
